"movie_id","id","name"
"17612","NULL","Canada"
"3134","NULL","France"
"34899","NULL","Vietnam"
"34899","NULL","Germany"
"34899","NULL","France"
"8217","NULL","United States of America"
"22478","NULL","United States of America"
"26483","NULL","United States of America"
"24382","NULL","Italy"
"11286","NULL","United States of America"
"11950","NULL","United States of America"
"12236","NULL","United States of America"
"36245","NULL","France"
"36245","NULL","Italy"
"43342","NULL","United States of America"
"15875","NULL","United States of America"
"26573","NULL","United States of America"
"23439","NULL","United States of America"
"10728","NULL","Germany"
"5991","NULL","Germany"
"11697","NULL","United States of America"
"6106","NULL","United Kingdom"
"6106","NULL","United States of America"
"22477","NULL","United States of America"
"19200","NULL","United States of America"
"11300","NULL","United States of America"
"16211","NULL","United States of America"
"28650","NULL","United States of America"
"42780","NULL","United States of America"
"32569","NULL","United States of America"
"20075","NULL","United States of America"
"28430","NULL","United Kingdom"
"28794","NULL","Italy"
"20197","NULL","United States of America"
"43316","NULL","United States of America"
"34689","NULL","United States of America"
"34689","NULL","Italy"
"25690","NULL","France"
"25690","NULL","United States of America"
"10238","NULL","Sweden"
"18929","NULL","United Kingdom"
"4789","NULL","Italy"
"32595","NULL","Australia"
"18030","NULL","United States of America"
"18988","NULL","United Kingdom"
"11536","NULL","United States of America"
"10339","NULL","United States of America"
"39875","NULL","United States of America"
"50031","NULL","United Kingdom"
"976","NULL","United States of America"
"69605","NULL","United States of America"
"65632","NULL","Italy"
"65632","NULL","France"
"29471","NULL","Hungary"
"29471","NULL","Serbia"
"29471","NULL","Austria"
"29471","NULL","Germany"
"4780","NULL","United States of America"
"11906","NULL","Italy"
"11713","NULL","Hong Kong"
"9589","NULL","Germany"
"12481","NULL","Hong Kong"
"13333","NULL","Hong Kong"
"13333","NULL","United States of America"
"13938","NULL","United States of America"
"10540","NULL","United Kingdom"
"9462","NULL","Hong Kong"
"2114","NULL","Japan"
"2114","NULL","United States of America"
"8835","NULL","United States of America"
"11371","NULL","Germany"
"11371","NULL","United States of America"
"9517","NULL","United Kingdom"
"9517","NULL","United States of America"
"9517","NULL","France"
"25985","NULL","United Kingdom"
"25985","NULL","United States of America"
"15745","NULL","United States of America"
"24977","NULL","United States of America"
"36107","NULL","United States of America"
"113271","NULL","United States of America"
"13794","NULL","United States of America"
"13795","NULL","United States of America"
"103488","NULL","United States of America"
"103488","NULL","Belgium"
"38965","NULL","United States of America"
"47817","NULL","United States of America"
"31052","NULL","United States of America"
"10868","NULL","Canada"
"10868","NULL","United States of America"
"9395","NULL","Hong Kong"
"9395","NULL","United States of America"
"14506","NULL","Italy"
"14506","NULL","United Kingdom"
"5333","NULL","Argentina"
"5333","NULL","United Kingdom"
"4281","NULL","United Kingdom"
"2","NULL","Finland"
"26044","NULL","United States of America"
"59797","NULL","United States of America"
"14911","NULL","United States of America"
"15592","NULL","United States of America"
"15267","NULL","United States of America"
"12710","NULL","United States of America"
"30502","NULL","United States of America"
"19382","NULL","United States of America"
"24679","NULL","United States of America"
"9599","NULL","United States of America"
"17170","NULL","Japan"
"17170","NULL","United States of America"
"18509","NULL","United States of America"
"110428","NULL","France"
"34604","NULL","United States of America"
"14441","NULL","United States of America"
"7520","NULL","United States of America"
"10126","NULL","United States of America"
"9602","NULL","United States of America"
"23752","NULL","United States of America"
"41952","NULL","United States of America"
"3980","NULL","United States of America"
"10127","NULL","United States of America"
"12702","NULL","United States of America"
"27397","NULL","United States of America"
"9748","NULL","United States of America"
"40095","NULL","United States of America"
"10651","NULL","United States of America"
"10141","NULL","United States of America"
"27362","NULL","United Kingdom"
"27362","NULL","Netherlands"
"5680","NULL","United States of America"
"26386","NULL","United States of America"
"34053","NULL","United States of America"
"25884","NULL","United States of America"
"26355","NULL","United States of America"
"10675","NULL","France"
"10675","NULL","United States of America"
"38982","NULL","United States of America"
"10130","NULL","United States of America"
"2617","NULL","United States of America"
"38615","NULL","United States of America"
"21362","NULL","United Kingdom"
"21362","NULL","United States of America"
"30690","NULL","United States of America"
"38500","NULL","United Kingdom"
"26723","NULL","United States of America"
"20443","NULL","United States of America"
"49365","NULL","United States of America"
"11347","NULL","United Kingdom"
"12144","NULL","Ireland"
"12144","NULL","United States of America"
"13704","NULL","United States of America"
"12505","NULL","United States of America"
"41963","NULL","United States of America"
"13482","NULL","United States of America"
"34014","NULL","United States of America"
"29739","NULL","United States of America"
"12120","NULL","United States of America"
"47818","NULL","United States of America"
"38617","NULL","United States of America"
"3543","NULL","Germany"
"3543","NULL","United States of America"
"9604","NULL","United States of America"
"24929","NULL","United States of America"
"10925","NULL","United States of America"
"13965","NULL","Australia"
"24266","NULL","Australia"
"58434","NULL","United States of America"
"18197","NULL","United States of America"
"70842","NULL","United Kingdom"
"70842","NULL","United States of America"
"38909","NULL","United States of America"
"17126","NULL","United States of America"
"11503","NULL","United States of America"
"38558","NULL","United States of America"
"9717","NULL","United States of America"
"11966","NULL","United States of America"
"2605","NULL","United States of America"
"8740","NULL","Netherlands"
"8740","NULL","France"
"25497","NULL","United Kingdom"
"25497","NULL","United States of America"
"38560","NULL","Italy"
"38560","NULL","United States of America"
"50203","NULL","United States of America"
"26798","NULL","United States of America"
"41428","NULL","Japan"
"8337","NULL","United States of America"
"47493","NULL","France"
"47493","NULL","United States of America"
"41974","NULL","United Kingdom"
"41974","NULL","United States of America"
"28176","NULL","United States of America"
"9493","NULL","United States of America"
"26603","NULL","United States of America"
"33172","NULL","United States of America"
"33172","NULL","Canada"
"29095","NULL","United States of America"
"12582","NULL","United Kingdom"
"10001","NULL","Australia"
"11352","NULL","United States of America"
"12500","NULL","United States of America"
"25678","NULL","United States of America"
"25682","NULL","United States of America"
"25682","NULL","Canada"
"25682","NULL","South Africa"
"32049","NULL","United States of America"
"45225","NULL","United States of America"
"1648","NULL","United States of America"
"4105","NULL","United States of America"
"22711","NULL","United States of America"
"19124","NULL","United States of America"
"69828","NULL","United States of America"
"53150","NULL","United States of America"
"10142","NULL","Thailand"
"10142","NULL","United States of America"
"3064","NULL","United States of America"
"86093","NULL","United States of America"
"10134","NULL","United States of America"
"21291","NULL","United States of America"
"4925","NULL","United States of America"
"30352","NULL","United States of America"
"15142","NULL","United States of America"
"14550","NULL","United States of America"
"32075","NULL","United States of America"
"2210","NULL","United Kingdom"
"2210","NULL","United States of America"
"25005","NULL","Canada"
"25005","NULL","United States of America"
"21721","NULL","United States of America"
"116014","NULL","Canada"
"116014","NULL","United States of America"
"11828","NULL","Sweden"
"11828","NULL","United Kingdom"
"55699","NULL","United States of America"
"55699","NULL","Canada"
"10551","NULL","United States of America"
"20713","NULL","United States of America"
"27461","NULL","United States of America"
"41969","NULL","United States of America"
"1380","NULL","United States of America"
"19157","NULL","United States of America"
"11465","NULL","United States of America"
"17190","NULL","United States of America"
"55059","NULL","United States of America"
"9085","NULL","United States of America"
"17819","NULL","United States of America"
"46786","NULL","United States of America"
"14776","NULL","United Kingdom"
"59585","NULL","United States of America"
"29185","NULL","United States of America"
"39787","NULL","United States of America"
"32059","NULL","United States of America"
"505","NULL","United States of America"
"4486","NULL","Canada"
"4486","NULL","France"
"10345","NULL","United States of America"
"10222","NULL","United States of America"
"12774","NULL","Germany"
"12774","NULL","United Kingdom"
"12774","NULL","United States of America"
"14621","NULL","United States of America"
"19118","NULL","United States of America"
"14372","NULL","Italy"
"14372","NULL","United States of America"
"15138","NULL","United States of America"
"9972","NULL","United States of America"
"9494","NULL","United States of America"
"9942","NULL","United States of America"
"8216","NULL","New Zealand"
"4296","NULL","Canada"
"4296","NULL","United States of America"
"24739","NULL","United States of America"
"39197","NULL","United States of America"
"9686","NULL","United States of America"
"27418","NULL","United States of America"
"39002","NULL","United States of America"
"43345","NULL","United States of America"
"31606","NULL","United States of America"
"27607","NULL","United States of America"
"37146","NULL","United States of America"
"20006","NULL","United States of America"
"8867","NULL","United States of America"
"8867","NULL","Australia"
"12663","NULL","Namibia"
"12663","NULL","United States of America"
"12663","NULL","South Africa"
"331","NULL","United States of America"
"11467","NULL","United States of America"
"327","NULL","United Kingdom"
"327","NULL","Japan"
"327","NULL","United States of America"
"1548","NULL","Germany"
"1548","NULL","United Kingdom"
"1548","NULL","United States of America"
"13403","NULL","United States of America"
"869","NULL","United States of America"
"552","NULL","Italy"
"36095","NULL","Japan"
"33379","NULL","United Kingdom"
"33379","NULL","United States of America"
"47574","NULL","Australia"
"2171","NULL","United States of America"
"87462","NULL","United States of America"
"20307","NULL","United States of America"
"19142","NULL","United States of America"
"41946","NULL","France"
"41946","NULL","Spain"
"41946","NULL","United Kingdom"
"10135","NULL","United States of America"
"32767","NULL","United States of America"
"56162","NULL","Germany"
"56162","NULL","United States of America"
"24254","NULL","United States of America"
"19236","NULL","Mexico"
"32261","NULL","United Kingdom"
"12150","NULL","United States of America"
"11185","NULL","United States of America"
"47045","NULL","United States of America"
"18683","NULL","United Kingdom"
"18683","NULL","United States of America"
"12521","NULL","United States of America"
"12478","NULL","United States of America"
"49788","NULL","United States of America"
"31083","NULL","United Kingdom"
"31083","NULL","United States of America"
"30666","NULL","United States of America"
"30666","NULL","United Kingdom"
"25155","NULL","United Kingdom"
"25155","NULL","United States of America"
"25155","NULL","Canada"
"65015","NULL","Australia"
"24077","NULL","United Kingdom"
"9618","NULL","United States of America"
"16560","NULL","United States of America"
"31608","NULL","United States of America"
"22102","NULL","United States of America"
"6951","NULL","United States of America"
"11959","NULL","United States of America"
"2616","NULL","United States of America"
"7091","NULL","United States of America"
"249","NULL","United States of America"
"11342","NULL","United States of America"
"183","NULL","United States of America"
"32330","NULL","United States of America"
"24126","NULL","United States of America"
"8494","NULL","United States of America"
"26535","NULL","United Kingdom"
"41784","NULL","Canada"
"41784","NULL","United States of America"
"41784","NULL","Australia"
"27431","NULL","Italy"
"27431","NULL","France"
"27431","NULL","Germany"
"2148","NULL","United States of America"
"42033","NULL","Canada"
"11308","NULL","Canada"
"11308","NULL","United Kingdom"
"11308","NULL","United States of America"
"23239","NULL","Australia"
"31941","NULL","United States of America"
"19317","NULL","Mexico"
"27813","NULL","United States of America"
"2057","NULL","France"
"2057","NULL","United States of America"
"9880","NULL","United States of America"
"5175","NULL","United States of America"
"21596","NULL","Belgium"
"21596","NULL","France"
"41951","NULL","Cameroon"
"41951","NULL","France"
"41951","NULL","Germany"
"11385","NULL","United States of America"
"4484","NULL","France"
"11684","NULL","France"
"11684","NULL","Italy"
"44414","NULL","United States of America"
"44258","NULL","United Kingdom"
"20391","NULL","United States of America"
"12584","NULL","United States of America"
"1627","NULL","France"
"11542","NULL","United States of America"
"17169","NULL","United States of America"
"39176","NULL","United Kingdom"
"33214","NULL","United Kingdom"
"19267","NULL","Hong Kong"
"19267","NULL","United States of America"
"2770","NULL","United States of America"
"12610","NULL","United States of America"
"1933","NULL","Spain"
"1933","NULL","United States of America"
"1933","NULL","France"
"1933","NULL","Italy"
"13496","NULL","United States of America"
"21055","NULL","United States of America"
"24936","NULL","United States of America"
"80070","NULL","Ireland"
"10972","NULL","United States of America"
"1722","NULL","United Kingdom"
"1722","NULL","United States of America"
"1722","NULL","France"
"9896","NULL","Canada"
"9896","NULL","United States of America"
"26665","NULL","United Kingdom"
"26665","NULL","Norway"
"26665","NULL","Sweden"
"9683","NULL","United States of America"
"2779","NULL","Germany"
"2779","NULL","United States of America"
"2294","NULL","United States of America"
"10016","NULL","United States of America"
"26602","NULL","United States of America"
"37920","NULL","United States of America"
"37920","NULL","Hungary"
"22230","NULL","United States of America"
"13966","NULL","United Kingdom"
"742","NULL","Sweden"
"15104","NULL","United States of America"
"8922","NULL","Germany"
"8922","NULL","United States of America"
"11065","NULL","United States of America"
"21118","NULL","United States of America"
"46727","NULL","United States of America"
"16314","NULL","United States of America"
"18885","NULL","Japan"
"18885","NULL","United States of America"
"40508","NULL","United States of America"
"5922","NULL","United States of America"
"27346","NULL","United States of America"
"34223","NULL","United States of America"
"16307","NULL","United Kingdom"
"27681","NULL","United States of America"
"11370","NULL","United Kingdom"
"11370","NULL","United States of America"
"11370","NULL","Germany"
"11370","NULL","Luxembourg"
"12508","NULL","United States of America"
"14033","NULL","United States of America"
"25462","NULL","United States of America"
"34714","NULL","United States of America"
"47161","NULL","Iran"
"47161","NULL","France"
"106230","NULL","Thailand"
"35176","NULL","United States of America"
"18734","NULL","United States of America"
"44321","NULL","Colombia"
"44321","NULL","France"
"44321","NULL","Spain"
"26661","NULL","United States of America"
"5998","NULL","Germany"
"58062","NULL","United Kingdom"
"58062","NULL","United States of America"
"2176","NULL","United States of America"
"20857","NULL","Germany"
"20857","NULL","United States of America"
"22617","NULL","United States of America"
"2185","NULL","United States of America"
"10696","NULL","United States of America"
"2034","NULL","Australia"
"2034","NULL","United States of America"
"48834","NULL","France"
"48834","NULL","Germany"
"48834","NULL","Italy"
"48834","NULL","United Kingdom"
"30379","NULL","United States of America"
"31016","NULL","United States of America"
"32567","NULL","United States of America"
"32567","NULL","United Kingdom"
"32567","NULL","Germany"
"32567","NULL","Sweden"
"12537","NULL","United Kingdom"
"9028","NULL","Italy"
"9028","NULL","France"
"16180","NULL","United Kingdom"
"11521","NULL","United States of America"
"21028","NULL","Russia"
"27327","NULL","United States of America"
"35200","NULL","United States of America"
"21242","NULL","Spain"
"21242","NULL","United States of America"
"29756","NULL","United States of America"
"82523","NULL","Sweden"
"82523","NULL","United Kingdom"
"20115","NULL","Italy"
"30295","NULL","United States of America"
"25767","NULL","United Kingdom"
"33725","NULL","United States of America"
"22874","NULL","United Kingdom"
"22874","NULL","United States of America"
"11576","NULL","United States of America"
"43860","NULL","United Kingdom"
"43802","NULL","United States of America"
"9660","NULL","United States of America"
"15393","NULL","United States of America"
"248","NULL","United States of America"
"40885","NULL","United States of America"
"25905","NULL","Czech Republic"
"25905","NULL","Czechoslovakia"
"21148","NULL","United States of America"
"1644","NULL","United States of America"
"12502","NULL","United States of America"
"66092","NULL","United States of America"
"10373","NULL","United Kingdom"
"13766","NULL","United States of America"
"16380","NULL","United States of America"
"12103","NULL","Australia"
"12103","NULL","United States of America"
"11313","NULL","Australia"
"11313","NULL","United States of America"
"9398","NULL","Germany"
"9398","NULL","United States of America"
"35066","NULL","United Kingdom"
"45864","NULL","United States of America"
"55372","NULL","France"
"55372","NULL","Italy"
"55372","NULL","Germany"
"10866","NULL","United States of America"
"34549","NULL","United States of America"
"9778","NULL","United States of America"
"58429","NULL","Argentina"
"58429","NULL","Japan"
"58429","NULL","France"
"58429","NULL","Spain"
"16121","NULL","United States of America"
"40220","NULL","United States of America"
"166","NULL","France"
"42787","NULL","United States of America"
"1623","NULL","United States of America"
"40932","NULL","United States of America"
"32027","NULL","United States of America"
"13550","NULL","Canada"
"13612","NULL","United States of America"
"16769","NULL","United States of America"
"42158","NULL","United States of America"
"27958","NULL","Germany"
"27958","NULL","United States of America"
"31703","NULL","Canada"
"31703","NULL","United Kingdom"
"1716","NULL","France"
"27059","NULL","United States of America"
"20681","NULL","United Kingdom"
"3172","NULL","United States of America"
"17708","NULL","United States of America"
"12780","NULL","Hong Kong"
"570","NULL","France"
"570","NULL","Italy"
"1018","NULL","France"
"1018","NULL","United States of America"
"25641","NULL","Germany"
"25641","NULL","United States of America"
"16767","NULL","Japan"
"102933","NULL","United States of America"
"11380","NULL","United States of America"
"27396","NULL","United Kingdom"
"27396","NULL","United States of America"
"26299","NULL","United States of America"
"984","NULL","United States of America"
"15559","NULL","United States of America"
"14811","NULL","United States of America"
"21741","NULL","United States of America"
"77670","NULL","United States of America"
"15560","NULL","United States of America"
"9585","NULL","United States of America"
"14267","NULL","United States of America"
"45929","NULL","Canada"
"768","NULL","Czech Republic"
"768","NULL","United Kingdom"
"2100","NULL","United States of America"
"11091","NULL","United States of America"
"3173","NULL","Thailand"
"27092","NULL","Argentina"
"27092","NULL","Spain"
"27092","NULL","Uruguay"
"23941","NULL","United States of America"
"18192","NULL","United States of America"
"11845","NULL","France"
"11845","NULL","Germany"
"11845","NULL","Spain"
"11845","NULL","United Kingdom"
"9081","NULL","United States of America"
"167","NULL","Germany"
"167","NULL","United Kingdom"
"167","NULL","United States of America"
"34043","NULL","United States of America"
"9378","NULL","Canada"
"9378","NULL","United States of America"
"27444","NULL","Australia"
"27444","NULL","France"
"141","NULL","United States of America"
"10034","NULL","United Kingdom"
"10034","NULL","United States of America"
"11457","NULL","United States of America"
"10778","NULL","United Kingdom"
"10778","NULL","United States of America"
"78657","NULL","France"
"67385","NULL","France"
"151727","NULL","Israel"
"151727","NULL","United States of America"
"151727","NULL","France"
"11456","NULL","United States of America"
"585","NULL","United States of America"
"10796","NULL","United States of America"
"23949","NULL","United States of America"
"11088","NULL","United States of America"
"9889","NULL","United States of America"
"45964","NULL","United States of America"
"32014","NULL","United States of America"
"13408","NULL","United States of America"
"671","NULL","United Kingdom"
"671","NULL","United States of America"
"17731","NULL","United States of America"
"20794","NULL","United States of America"
"11469","NULL","United States of America"
"14369","NULL","United States of America"
"1535","NULL","United Kingdom"
"1535","NULL","United States of America"
"1433","NULL","Spain"
"1433","NULL","Mexico"
"1999","NULL","United States of America"
"58098","NULL","Italy"
"78076","NULL","United States of America"
"87774","NULL","United States of America"
"23847","NULL","United States of America"
"50785","NULL","France"
"12472","NULL","United States of America"
"42258","NULL","Netherlands"
"11834","NULL","United Kingdom"
"16085","NULL","United States of America"
"27405","NULL","United Kingdom"
"269","NULL","France"
"16441","NULL","United States of America"
"11422","NULL","United States of America"
"31037","NULL","United States of America"
"40739","NULL","United States of America"
"10656","NULL","France"
"32847","NULL","United States of America"
"39938","NULL","United States of America"
"38766","NULL","United States of America"
"43510","NULL","United States of America"
"35284","NULL","Italy"
"35284","NULL","United States of America"
"14584","NULL","United States of America"
"58886","NULL","Belgium"
"72277","NULL","Australia"
"5781","NULL","France"
"5781","NULL","Spain"
"23805","NULL","United States of America"
"34388","NULL","United Kingdom"
"39867","NULL","United States of America"
"11033","NULL","United States of America"
"69716","NULL","Australia"
"69716","NULL","United States of America"
"37835","NULL","United States of America"
"33356","NULL","United Kingdom"
"3537","NULL","United States of America"
"38922","NULL","United States of America"
"27145","NULL","France"
"8738","NULL","United States of America"
"28614","NULL","United States of America"
"3604","NULL","United States of America"
"6974","NULL","United States of America"
"26398","NULL","United Kingdom"
"26398","NULL","United States of America"
"42218","NULL","United States of America"
"10649","NULL","United States of America"
"42566","NULL","United States of America"
"17689","NULL","United States of America"
"34084","NULL","United States of America"
"15983","NULL","United States of America"
"14854","NULL","United States of America"
"10847","NULL","United States of America"
"27591","NULL","United Kingdom"
"27591","NULL","United States of America"
"299","NULL","United States of America"
"31945","NULL","United States of America"
"42160","NULL","United States of America"
"10650","NULL","United States of America"
"8007","NULL","United States of America"
"19076","NULL","United States of America"
"50562","NULL","United States of America"
"13503","NULL","United States of America"
"161","NULL","United States of America"
"43774","NULL","Iran"
"31064","NULL","United States of America"
"31682","NULL","United States of America"
"8342","NULL","Belgium"
"8342","NULL","Bosnia and Herzegovina"
"8342","NULL","France"
"8342","NULL","Italy"
"8342","NULL","Slovenia"
"8342","NULL","United Kingdom"
"55479","NULL","United States of America"
"4886","NULL","United States of America"
"228","NULL","Germany"
"23111","NULL","United States of America"
"42597","NULL","United States of America"
"194","NULL","France"
"194","NULL","Germany"
"11397","NULL","United States of America"
"1903","NULL","United States of America"
"11889","NULL","Canada"
"11889","NULL","United Kingdom"
"28171","NULL","Iran"
"28171","NULL","France"
"9523","NULL","Australia"
"9523","NULL","Germany"
"9428","NULL","United States of America"
"1649","NULL","United States of America"
"11938","NULL","United Kingdom"
"43143","NULL","United Kingdom"
"35201","NULL","United Kingdom"
"42724","NULL","United Kingdom"
"27150","NULL","United States of America"
"26978","NULL","United States of America"
"19209","NULL","United States of America"
"8386","NULL","United States of America"
"12589","NULL","United States of America"
"12312","NULL","United States of America"
"11232","NULL","United States of America"
"120","NULL","New Zealand"
"120","NULL","United States of America"
"11086","NULL","United States of America"
"453","NULL","United States of America"
"18939","NULL","Czech Republic"
"18939","NULL","United Kingdom"
"18939","NULL","Japan"
"12724","NULL","United States of America"
"11414","NULL","United States of America"
"31507","NULL","United States of America"
"42612","NULL","United States of America"
"18783","NULL","United States of America"
"12593","NULL","United States of America"
"14683","NULL","United States of America"
"10794","NULL","United States of America"
"43136","NULL","United States of America"
"45491","NULL","Hong Kong"
"5052","NULL","United States of America"
"37257","NULL","United States of America"
"8489","NULL","United States of America"
"855","NULL","United Kingdom"
"855","NULL","United States of America"
"12660","NULL","Australia"
"12660","NULL","Germany"
"12660","NULL","United Kingdom"
"10269","NULL","United Kingdom"
"10269","NULL","United States of America"
"5279","NULL","Germany"
"5279","NULL","United Kingdom"
"5279","NULL","United States of America"
"10950","NULL","United States of America"
"1365","NULL","United States of America"
"6440","NULL","United States of America"
"14580","NULL","United States of America"
"49410","NULL","United States of America"
"28296","NULL","United States of America"
"24206","NULL","Canada"
"24206","NULL","United Kingdom"
"6037","NULL","United States of America"
"42987","NULL","United Kingdom"
"61418","NULL","United States of America"
"27099","NULL","Belgium"
"27099","NULL","France"
"11857","NULL","United States of America"
"6312","NULL","France"
"11595","NULL","United States of America"
"24166","NULL","France"
"24166","NULL","Taiwan"
"26337","NULL","United States of America"
"77985","NULL","United States of America"
"77074","NULL","United States of America"
"10170","NULL","United States of America"
"18317","NULL","United Kingdom"
"98491","NULL","United Kingdom"
"26686","NULL","United States of America"
"61934","NULL","United States of America"
"848","NULL","United Kingdom"
"9610","NULL","United States of America"
"15035","NULL","United States of America"
"16127","NULL","United States of America"
"31603","NULL","Germany"
"31603","NULL","United States of America"
"32020","NULL","United States of America"
"33155","NULL","United States of America"
"4965","NULL","United States of America"
"11891","NULL","Hong Kong"
"11891","NULL","United States of America"
"11888","NULL","Canada"
"11888","NULL","United States of America"
"150","NULL","United States of America"
"35263","NULL","Germany"
"35263","NULL","Poland"
"112","NULL","Denmark"
"112","NULL","Sweden"
"125717","NULL","Israel"
"20678","NULL","United States of America"
"15050","NULL","United States of America"
"10423","NULL","United States of America"
"11710","NULL","Germany"
"17691","NULL","United States of America"
"27378","NULL","Germany"
"57976","NULL","France"
"57976","NULL","Germany"
"57976","NULL","United Kingdom"
"651","NULL","United States of America"
"31955","NULL","United States of America"
"20620","NULL","United States of America"
"18647","NULL","United States of America"
"11362","NULL","United States of America"
"2637","NULL","United States of America"
"10229","NULL","United States of America"
"50819","NULL","United States of America"
"50819","NULL","Philippines"
"12659","NULL","China"
"12659","NULL","France"
"12659","NULL","Taiwan"
"35650","NULL","Canada"
"9606","NULL","Japan"
"11447","NULL","Italy"
"16550","NULL","United States of America"
"13915","NULL","Canada"
"34723","NULL","United States of America"
"31674","NULL","United States of America"
"52744","NULL","United States of America"
"43340","NULL","United States of America"
"20009","NULL","Canada"
"20009","NULL","United States of America"
"2084","NULL","United Kingdom"
"2084","NULL","United States of America"
"50225","NULL","United States of America"
"74692","NULL","Canada"
"39775","NULL","United States of America"
"51044","NULL","United States of America"
"29475","NULL","United States of America"
"4267","NULL","France"
"4031","NULL","France"
"47871","NULL","United States of America"
"11594","NULL","France"
"11594","NULL","Italy"
"19562","NULL","France"
"19562","NULL","Italy"
"11870","NULL","United States of America"
"9884","NULL","United States of America"
"11535","NULL","Germany"
"11535","NULL","Japan"
"11535","NULL","United States of America"
"27593","NULL","United States of America"
"11212","NULL","United States of America"
"29887","NULL","United States of America"
"32484","NULL","United States of America"
"28345","NULL","United States of America"
"69928","NULL","United States of America"
"21921","NULL","United States of America"
"21845","NULL","United States of America"
"11528","NULL","United States of America"
"2441","NULL","Spain"
"931","NULL","Italy"
"931","NULL","United Kingdom"
"17130","NULL","United States of America"
"10592","NULL","United States of America"
"8470","NULL","United States of America"
"16690","NULL","Australia"
"16690","NULL","Canada"
"16690","NULL","United States of America"
"39939","NULL","United States of America"
"9272","NULL","United States of America"
"14778","NULL","Germany"
"14778","NULL","United Kingdom"
"19137","NULL","United States of America"
"32499","NULL","United States of America"
"8737","NULL","United States of America"
"33668","NULL","United States of America"
"39282","NULL","United States of America"
"40687","NULL","United States of America"
"37230","NULL","United Kingdom"
"993","NULL","United Kingdom"
"11698","NULL","Germany"
"41357","NULL","United States of America"
"42458","NULL","United Kingdom"
"93427","NULL","United States of America"
"93427","NULL","Germany"
"93427","NULL","Austria"
"14475","NULL","United States of America"
"43715","NULL","United States of America"
"10052","NULL","Germany"
"10052","NULL","United States of America"
"11979","NULL","Australia"
"11979","NULL","United States of America"
"75151","NULL","United States of America"
"13791","NULL","Germany"
"13791","NULL","United States of America"
"27824","NULL","United States of America"
"270306","NULL","United States of America"
"9991","NULL","United Kingdom"
"9991","NULL","United States of America"
"480","NULL","India"
"44340","NULL","United States of America"
"25006","NULL","United States of America"
"23479","NULL","United States of America"
"66946","NULL","United States of America"
"19050","NULL","United States of America"
"38442","NULL","Czech Republic"
"108266","NULL","United States of America"
"108267","NULL","United States of America"
"39387","NULL","Czech Republic"
"15999","NULL","Japan"
"15999","NULL","United States of America"
"614","NULL","Sweden"
"56133","NULL","United States of America"
"121703","NULL","United States of America"
"77955","NULL","United Kingdom"
"2752","NULL","United States of America"
"2752","NULL","France"
"2752","NULL","United Kingdom"
"10590","NULL","Germany"
"10590","NULL","United States of America"
"40723","NULL","France"
"40723","NULL","Germany"
"40723","NULL","Japan"
"29039","NULL","Italy"
"29039","NULL","United States of America"
"22910","NULL","Philippines"
"22910","NULL","United States of America"
"42517","NULL","United States of America"
"42517","NULL","Philippines"
"40364","NULL","Italy"
"13225","NULL","Australia"
"13225","NULL","United States of America"
"21380","NULL","Italy"
"21380","NULL","Spain"
"46717","NULL","United States of America"
"63510","NULL","United States of America"
"20465","NULL","Italy"
"35614","NULL","United States of America"
"7219","NULL","Italy"
"35810","NULL","United Kingdom"
"18649","NULL","United States of America"
"18646","NULL","United States of America"
"17058","NULL","United States of America"
"13950","NULL","United States of America"
"2135","NULL","United States of America"
"15186","NULL","United States of America"
"43997","NULL","United Kingdom"
"31651","NULL","Ireland"
"31651","NULL","United Kingdom"
"47869","NULL","United Kingdom"
"965","NULL","United States of America"
"33135","NULL","Canada"
"10889","NULL","United States of America"
"16149","NULL","United Kingdom"
"54287","NULL","United States of America"
"25628","NULL","United Kingdom"
"65262","NULL","United States of America"
"10935","NULL","United States of America"
"44004","NULL","United States of America"
"22288","NULL","United States of America"
"32030","NULL","United States of America"
"119617","NULL","United States of America"
"29343","NULL","United States of America"
"39503","NULL","United States of America"
"7988","NULL","United States of America"
"15310","NULL","United States of America"
"17909","NULL","Serbia"
"22130","NULL","Spain"
"22130","NULL","France"
"26843","NULL","Libyan Arab Jamahiriya"
"26843","NULL","United States of America"
"27458","NULL","United States of America"
"14807","NULL","United Kingdom"
"14729","NULL","United States of America"
"46973","NULL","United States of America"
"8690","NULL","Italy"
"39543","NULL","France"
"39578","NULL","United Kingdom"
"3418","NULL","Germany"
"3418","NULL","France"
"30924","NULL","United States of America"
"14929","NULL","United States of America"
"75552","NULL","United States of America"
"18910","NULL","United States of America"
"24919","NULL","Italy"
"24825","NULL","United States of America"
"38147","NULL","United States of America"
"24032","NULL","United States of America"
"4499","NULL","Spain"
"11333","NULL","Spain"
"11333","NULL","Italy"
"11333","NULL","United States of America"
"425","NULL","United States of America"
"1576","NULL","France"
"1576","NULL","Germany"
"1576","NULL","United Kingdom"
"1576","NULL","United States of America"
"5851","NULL","Australia"
"5851","NULL","United States of America"
"25014","NULL","France"
"15647","NULL","United States of America"
"25110","NULL","Belgium"
"38880","NULL","Israel"
"38880","NULL","United States of America"
"1391","NULL","Mexico"
"18172","NULL","United States of America"
"24248","NULL","United States of America"
"24248","NULL","Italy"
"14605","NULL","United States of America"
"19797","NULL","United States of America"
"17804","NULL","United States of America"
"31805","NULL","United States of America"
"13861","NULL","United States of America"
"29021","NULL","United States of America"
